mean_fpktl,std_fpktl,mean_fiat,std_fiat,fpkt_rate,fbyte_rate,class
8328,7843,33615,102374,2.97496E-05,0.247780133,remoteForwarding
8400,7742,36891,109412,2.71062E-05,0.227704885,remoteForwarding
8377,7784,31940,98207,3.1308E-05,0.262279102,remoteForwarding
8336,7811,34447,104426,2.9031E-05,0.242019838,remoteForwarding
8335,7796,36533,109417,2.73735E-05,0.228176051,remoteForwarding
8327,7842,33643,102438,2.97233E-05,0.247532879,remoteForwarding
8397,7742,36865,109371,2.71262E-05,0.227779677,remoteForwarding
8376,7782,31973,98292,3.12761E-05,0.261993568,remoteForwarding
8336,7809,34481,104499,2.90011E-05,0.241766124,remoteForwarding
8337,7799,36547,109485,2.73633E-05,0.228143035,remoteForwarding
8327,7843,33682,102564,2.96902E-05,0.247258148,remoteForwarding
8397,7747,36874,109430,2.71203E-05,0.227740058,remoteForwarding
8378,7781,32036,98461,3.12147E-05,0.261546466,remoteForwarding
8338,7806,34505,104417,2.8981E-05,0.241661697,remoteForwarding
8337,7797,36546,109525,2.73622E-05,0.228127346,remoteForwarding
8328,7845,33717,102682,2.96592E-05,0.247011026,remoteForwarding
8398,7747,36862,109361,2.71295E-05,0.227857983,remoteForwarding
8379,7782,32087,98590,3.11652E-05,0.261152491,remoteForwarding
8336,7802,34522,104468,2.89668E-05,0.241493612,remoteForwarding
8334,7794,36529,109517,2.73763E-05,0.228174781,remoteForwarding
8329,7847,33769,102873,2.96141E-05,0.246680497,remoteForwarding
8398,7745,36854,109347,2.71352E-05,0.227905454,remoteForwarding
8380,7783,32134,98730,3.11194E-05,0.260789364,remoteForwarding
8338,7801,34547,104510,2.8947E-05,0.241378505,remoteForwarding
8334,7797,36527,109579,2.73764E-05,0.228157038,remoteForwarding
8331,7847,33800,102960,2.95861E-05,0.246500527,remoteForwarding
8398,7749,36865,109477,2.71273E-05,0.227817388,remoteForwarding
8379,7780,32174,98871,3.10821E-05,0.260449248,remoteForwarding
8340,7803,34573,104576,2.8924E-05,0.241233375,remoteForwarding
8334,7795,36523,109563,2.73799E-05,0.228199176,remoteForwarding
8330,7847,33828,103067,2.95616E-05,0.246255041,remoteForwarding
8398,7753,36860,109518,2.71295E-05,0.227840379,remoteForwarding
8380,7782,32224,99033,3.10321E-05,0.260062615,remoteForwarding
8338,7802,34588,104605,2.89116E-05,0.241074794,remoteForwarding
8333,7793,36526,109601,2.73772E-05,0.228144538,remoteForwarding
8331,7847,33861,103128,2.95334E-05,0.24606724,remoteForwarding
8397,7753,36855,109534,2.71342E-05,0.227847983,remoteForwarding
8381,7782,32273,99188,3.09862E-05,0.25969576,remoteForwarding
8337,7802,34611,104676,2.88918E-05,0.240894788,remoteForwarding
8331,7793,36515,109589,2.73854E-05,0.228170326,remoteForwarding
8331,7848,33885,103218,2.95125E-05,0.245897865,remoteForwarding
8397,7754,36851,109524,2.71359E-05,0.227860488,remoteForwarding
8382,7784,32322,99345,3.09383E-05,0.259334117,remoteForwarding
8338,7802,34636,104776,2.88713E-05,0.240750479,remoteForwarding
8332,7796,36519,109653,2.73838E-05,0.228187069,remoteForwarding
8332,7846,33911,103277,2.94887E-05,0.245724364,remoteForwarding
8397,7758,36856,109603,2.71322E-05,0.227834276,remoteForwarding
8383,7787,32373,99520,3.08909E-05,0.258965211,remoteForwarding
8339,7803,34669,104924,2.88446E-05,0.240535226,remoteForwarding
8333,7800,36529,109740,2.73762E-05,0.2281498,remoteForwarding
8332,7845,33940,103389,2.94644E-05,0.245526393,remoteForwarding
8397,7763,36857,109682,2.71312E-05,0.22783432,remoteForwarding
8383,7789,32409,99651,3.08545E-05,0.258671449,remoteForwarding
8340,7806,34694,105031,2.88245E-05,0.240411978,remoteForwarding
8336,7802,36538,109792,2.73689E-05,0.228172454,remoteForwarding
8332,7844,33968,103475,2.94391E-05,0.245312116,remoteForwarding
8398,7767,36858,109753,2.71309E-05,0.22786179,remoteForwarding
8383,7788,32449,99742,3.08186E-05,0.258372376,remoteForwarding
8342,7809,34725,105153,2.87971E-05,0.24023564,remoteForwarding
8338,7806,36550,109875,2.73608E-05,0.228144802,remoteForwarding
8332,7844,33999,103586,2.94118E-05,0.245085788,remoteForwarding
8401,7769,36870,109793,2.71219E-05,0.227851368,remoteForwarding
8386,7786,32489,99769,3.07787E-05,0.258113851,remoteForwarding
8341,7810,34739,105213,2.87852E-05,0.240119396,remoteForwarding
8340,7809,36562,109943,2.73513E-05,0.228113833,remoteForwarding
8332,7843,34031,103720,2.93853E-05,0.244852086,remoteForwarding
8400,7771,36867,109834,2.71241E-05,0.227855642,remoteForwarding
8388,7786,32539,99914,3.07329E-05,0.257791239,remoteForwarding
8342,7811,34765,105303,2.87654E-05,0.239978446,remoteForwarding
8343,7812,36572,110025,2.73429E-05,0.228131146,remoteForwarding
8331,7843,34046,103790,2.93725E-05,0.244703658,remoteForwarding
8401,7773,36876,109915,2.71192E-05,0.227853168,remoteForwarding
8388,7786,32571,99973,3.07013E-05,0.257544901,remoteForwarding
8343,7813,34794,105402,2.87416E-05,0.239803401,remoteForwarding
8346,7811,36572,109978,2.73428E-05,0.228203867,remoteForwarding
8331,7844,34075,103885,2.93469E-05,0.244511364,remoteForwarding
8402,7772,36885,109966,2.71119E-05,0.22780108,remoteForwarding
8388,7789,32612,100127,3.06633E-05,0.257234114,remoteForwarding
8343,7815,34808,105486,2.87282E-05,0.239688095,remoteForwarding
8346,7812,36605,110084,2.72828E-05,0.227727348,remoteForwarding
8332,7844,34098,103972,2.93281E-05,0.244376096,remoteForwarding
8404,7774,36859,109889,2.71301E-05,0.228021985,remoteForwarding
8389,7788,32628,100162,3.06479E-05,0.257108743,remoteForwarding
8344,7817,34850,105648,2.86953E-05,0.23943394,remoteForwarding
8347,7812,36600,110076,2.72863E-05,0.227776759,remoteForwarding
8333,7845,34111,104033,2.93154E-05,0.244290199,remoteForwarding
8405,7777,36862,109944,2.71288E-05,0.228025714,remoteForwarding
8388,7789,32660,100270,3.06177E-05,0.25682896,remoteForwarding
8343,7817,34863,105720,2.86833E-05,0.239307918,remoteForwarding
8347,7811,36598,110081,2.72881E-05,0.22777764,remoteForwarding
8334,7846,34133,104079,2.92979E-05,0.244173995,remoteForwarding
8406,7780,36876,110046,2.71184E-05,0.227970054,remoteForwarding
8388,7792,32705,100446,3.05764E-05,0.256494499,remoteForwarding
8342,7818,34877,105797,2.86717E-05,0.239200508,remoteForwarding
8348,7809,36615,110123,2.72767E-05,0.227726626,remoteForwarding
8334,7847,34156,104179,2.92767E-05,0.24401275,remoteForwarding
8407,7784,36877,110077,2.71182E-05,0.227984103,remoteForwarding
8389,7793,32743,100557,3.05413E-05,0.256232388,remoteForwarding
8343,7819,34897,105888,2.8656E-05,0.23908681,remoteForwarding
8350,7810,36614,110126,2.72765E-05,0.227762548,remoteForwarding
8334,7847,34187,104311,2.92514E-05,0.243810233,remoteForwarding
8408,7784,36878,110057,2.7117E-05,0.228022858,remoteForwarding
8390,7795,32779,100680,3.05082E-05,0.255982572,remoteForwarding
8342,7819,34909,105941,2.86464E-05,0.23898333,remoteForwarding
8349,7812,36611,110167,2.72795E-05,0.227772606,remoteForwarding
8335,7849,34212,104414,2.92291E-05,0.243647165,remoteForwarding
8407,7785,36880,110117,2.71161E-05,0.227991579,remoteForwarding
8392,7793,32816,100732,3.04723E-05,0.255738742,remoteForwarding
8342,7820,34929,106043,2.86301E-05,0.238845037,remoteForwarding
8350,7814,36612,110188,2.72793E-05,0.227801073,remoteForwarding
8335,7849,34230,104481,2.92146E-05,0.243513474,remoteForwarding
8409,7786,36882,110161,2.71131E-05,0.228009608,remoteForwarding
8392,7795,32861,100923,3.04306E-05,0.255397923,remoteForwarding
8342,7820,34940,106109,2.86201E-05,0.238760149,remoteForwarding
8351,7815,36613,110225,2.72784E-05,0.227802672,remoteForwarding
8335,7850,34248,104555,2.9198E-05,0.243385339,remoteForwarding
8409,7790,36886,110230,2.71115E-05,0.227984779,remoteForwarding
8393,7796,32898,101039,3.03966E-05,0.255134546,remoteForwarding
8344,7822,34963,106181,2.86009E-05,0.23865735,remoteForwarding
8351,7817,36623,110283,2.72724E-05,0.227777983,remoteForwarding
8336,7851,34272,104617,2.91776E-05,0.243245945,remoteForwarding
8409,7792,36886,110259,2.71116E-05,0.227981899,remoteForwarding
8394,7798,32938,101170,3.03608E-05,0.254856914,remoteForwarding
8344,7824,34982,106284,2.85867E-05,0.23853516,remoteForwarding
8352,7818,36625,110314,2.72708E-05,0.227780676,remoteForwarding
8336,7850,34287,104656,2.91664E-05,0.243132885,remoteForwarding
8408,7794,36884,110306,2.71126E-05,0.227969746,remoteForwarding
8395,7799,32970,101268,3.03298E-05,0.254622301,remoteForwarding
8344,7822,35000,106320,2.85668E-05,0.238379727,remoteForwarding
8353,7821,36632,110355,2.72664E-05,0.227772642,remoteForwarding
8335,7851,34307,104729,2.91482E-05,0.242972332,remoteForwarding
8408,7796,36890,110394,2.71086E-05,0.227944867,remoteForwarding
8394,7799,32998,101341,3.03056E-05,0.254396368,remoteForwarding
8345,7824,35016,106388,2.85578E-05,0.238335569,remoteForwarding
8353,7823,36625,110361,2.72711E-05,0.227805474,remoteForwarding
8335,7850,34322,104778,2.91359E-05,0.242866341,remoteForwarding
8408,7798,36890,110445,2.71069E-05,0.22794038,remoteForwarding
8394,7798,33026,101419,3.02783E-05,0.254171275,remoteForwarding
8346,7825,35034,106447,2.8543E-05,0.238221011,remoteForwarding
8354,7826,36639,110414,2.72619E-05,0.227764693,remoteForwarding
8335,7851,34354,104937,2.91085E-05,0.242643622,remoteForwarding
8409,7801,36892,110480,2.71063E-05,0.2279565,remoteForwarding
8394,7797,33054,101495,3.02536E-05,0.253967792,remoteForwarding
8346,7826,35046,106486,2.85335E-05,0.238155943,remoteForwarding
8356,7827,36634,110408,2.72655E-05,0.227856506,remoteForwarding
8335,7851,34373,105032,2.9092E-05,0.242487357,remoteForwarding
8409,7804,36898,110539,2.71022E-05,0.227929396,remoteForwarding
8394,7797,33084,101611,3.02256E-05,0.253714358,remoteForwarding
8347,7827,35064,106555,2.85195E-05,0.238073779,remoteForwarding
8356,7829,36638,110453,2.72628E-05,0.227834955,remoteForwarding
8336,7852,34399,105108,2.90712E-05,0.242350789,remoteForwarding
8411,7807,36897,110567,2.7102E-05,0.227958463,remoteForwarding
8394,7795,33113,101671,3.02E-05,0.253503414,remoteForwarding
8346,7828,35072,106607,2.8512E-05,0.237977645,remoteForwarding
8359,7831,36648,110487,2.72566E-05,0.227856677,remoteForwarding
8336,7852,34417,105156,2.90552E-05,0.24221306,remoteForwarding
8412,7808,36905,110605,2.70963E-05,0.22795337,remoteForwarding
8395,7795,33148,101754,3.01681E-05,0.253267423,remoteForwarding
8346,7830,35087,106685,2.84998E-05,0.237879043,remoteForwarding
8359,7832,36650,110523,2.72555E-05,0.227846324,remoteForwarding
8336,7853,34437,105241,2.9038E-05,0.242075677,remoteForwarding
8413,7809,36911,110672,2.70916E-05,0.22794342,remoteForwarding
8396,7797,33175,101846,3.01422E-05,0.253078728,remoteForwarding
8347,7831,35108,106765,2.84838E-05,0.237764165,remoteForwarding
8360,7834,36658,110569,2.72497E-05,0.227811029,remoteForwarding
8336,7854,34455,105297,2.90241E-05,0.241972884,remoteForwarding
8413,7810,36920,110711,2.70848E-05,0.227889985,remoteForwarding
8397,7796,33210,101951,3.01117E-05,0.252852142,remoteForwarding
8347,7833,35121,106814,2.84738E-05,0.237691759,remoteForwarding
8360,7834,36652,110570,2.72535E-05,0.22785225,remoteForwarding
8338,7852,34473,105341,2.90077E-05,0.241889646,remoteForwarding
8414,7811,36939,110820,2.70714E-05,0.227789071,remoteForwarding
8397,7797,33236,102006,3.00877E-05,0.252671115,remoteForwarding
8348,7834,35131,106875,2.84642E-05,0.23762229,remoteForwarding
8361,7837,36657,110620,2.725E-05,0.227846095,remoteForwarding
8339,7853,34498,105447,2.89863E-05,0.241734984,remoteForwarding
8415,7813,36946,110865,2.70658E-05,0.227779072,remoteForwarding
8398,7799,33265,102115,3.0061E-05,0.252464741,remoteForwarding
8348,7834,35149,106914,2.8451E-05,0.237534132,remoteForwarding
8362,7839,36665,110658,2.72455E-05,0.227832809,remoteForwarding
8338,7851,34509,105496,2.89781E-05,0.241636749,remoteForwarding
8416,7815,36957,110934,2.70594E-05,0.227747028,remoteForwarding
8398,7799,33292,102198,3.00365E-05,0.252255156,remoteForwarding
8349,7834,35161,106973,2.84401E-05,0.237454065,remoteForwarding
8363,7840,36670,110690,2.72419E-05,0.227833438,remoteForwarding
8338,7850,34528,105552,2.89611E-05,0.241499069,remoteForwarding
8417,7816,36969,110966,2.70502E-05,0.227701001,remoteForwarding
8398,7799,33319,102266,3.00131E-05,0.252054197,remoteForwarding
8349,7836,35179,107066,2.84269E-05,0.237346408,remoteForwarding
8363,7841,36674,110721,2.72395E-05,0.227824754,remoteForwarding
8338,7851,34549,105626,2.89449E-05,0.241362183,remoteForwarding
8418,7818,36956,110972,2.70595E-05,0.227791,remoteForwarding
8398,7801,33343,102360,2.99903E-05,0.251873629,remoteForwarding
8350,7836,35192,107117,2.84157E-05,0.237291584,remoteForwarding
8363,7841,36667,110717,2.72438E-05,0.227856855,remoteForwarding
8338,7851,34559,105674,2.89353E-05,0.241270281,remoteForwarding
8418,7819,36955,110992,2.70608E-05,0.22780345,remoteForwarding
8397,7798,33369,102451,2.99681E-05,0.251670968,remoteForwarding
8352,7837,35213,107178,2.83981E-05,0.237189774,remoteForwarding
8364,7842,36674,110773,2.72395E-05,0.227835695,remoteForwarding
8338,7852,34577,105741,2.89208E-05,0.241150877,remoteForwarding
8419,7821,36965,111064,2.70531E-05,0.227767815,remoteForwarding
8398,7799,33400,102551,2.99408E-05,0.251457495,remoteForwarding
8353,7840,35228,107247,2.83859E-05,0.237116238,remoteForwarding
8363,7842,36669,110778,2.72435E-05,0.227842072,remoteForwarding
8339,7852,34601,105826,2.89005E-05,0.241017782,remoteForwarding
8419,7822,36960,111094,2.70558E-05,0.227799295,remoteForwarding
8397,7799,33415,102592,2.99271E-05,0.25131789,remoteForwarding
8353,7840,35246,107330,2.83722E-05,0.237004234,remoteForwarding
8363,7842,36667,110796,2.72455E-05,0.227869162,remoteForwarding
8339,7851,34615,105874,2.88888E-05,0.240906357,remoteForwarding
8421,7823,36971,111120,2.70487E-05,0.227787194,remoteForwarding
8397,7799,33441,102681,2.9903E-05,0.251105947,remoteForwarding
8354,7842,35256,107354,2.83632E-05,0.236958386,remoteForwarding
8363,7843,36666,110811,2.72452E-05,0.227867415,remoteForwarding
8341,7852,34636,105924,2.88713E-05,0.240816233,remoteForwarding
8420,7824,36967,111143,2.7051E-05,0.227792125,remoteForwarding
8397,7798,33467,102753,2.98809E-05,0.250933291,remoteForwarding
8353,7842,35268,107436,2.83546E-05,0.236860765,remoteForwarding
8365,7845,36679,110856,2.72371E-05,0.227843277,remoteForwarding
8340,7852,34650,105981,2.88602E-05,0.24071176,remoteForwarding
8420,7826,36971,111166,2.70491E-05,0.227779469,remoteForwarding
8397,7797,33489,102850,2.98608E-05,0.250762283,remoteForwarding
8353,7843,35275,107461,2.83489E-05,0.236815068,remoteForwarding
8365,7846,36678,110876,2.72377E-05,0.227843946,remoteForwarding
8340,7851,34662,106019,2.88504E-05,0.240618989,remoteForwarding
8421,7827,36968,111177,2.70501E-05,0.227796797,remoteForwarding
8397,7797,33512,102900,2.98394E-05,0.250582092,remoteForwarding
8354,7844,35297,107556,2.83316E-05,0.236703183,remoteForwarding
8365,7846,36665,110845,2.72475E-05,0.227935744,remoteForwarding
8338,7851,34674,106090,2.884E-05,0.240475719,remoteForwarding
8422,7829,36963,111178,2.70547E-05,0.227860909,remoteForwarding
8398,7798,33532,102968,2.97977E-05,0.250249513,remoteForwarding
8355,7844,35296,107563,2.83314E-05,0.23671618,remoteForwarding
8397,7799,33577,103075,2.9758E-05,0.249882823,remoteForwarding
8365,7845,36634,110750,2.72707E-05,0.228126572,remoteForwarding
8338,7850,34669,106066,2.8844E-05,0.240516922,remoteForwarding
8423,7831,36936,111106,2.70736E-05,0.228053416,remoteForwarding
8356,7846,35285,107543,2.83398E-05,0.236811941,remoteForwarding
171,234,52149,61612,2.237E-05,0.00384125,remoteForwarding
8364,7845,36549,110516,2.73338E-05,0.228645205,remoteForwarding
8338,7851,34627,105932,2.88799E-05,0.240828222,remoteForwarding
8424,7831,36862,110913,2.71279E-05,0.228532273,remoteForwarding
8355,7845,35227,107379,2.83867E-05,0.237188566,remoteForwarding
156,203,67771,53822,2.55479E-06,0.000400251,remoteForwarding
8365,7846,36480,110308,2.73863E-05,0.229091952,remoteForwarding
8339,7850,34573,105749,2.89235E-05,0.241193765,remoteForwarding
8424,7833,36784,110704,2.71852E-05,0.229023177,remoteForwarding
8356,7847,35178,107248,2.84268E-05,0.23754644,remoteForwarding
136,186,69421,52682,1.27684E-06,0.000174337,remoteForwarding
115,164,65134,52297,1.18102E-06,0.000136661,remoteForwarding
8365,7845,36402,110086,2.74449E-05,0.229593841,remoteForwarding
8340,7851,34527,105600,2.89632E-05,0.241557565,remoteForwarding
8425,7833,36714,110502,2.72374E-05,0.229494956,remoteForwarding
8356,7847,35123,107093,2.84709E-05,0.237912509,remoteForwarding
8366,7848,36383,110056,2.7459E-05,0.229736579,remoteForwarding
8338,7849,34522,105608,2.89665E-05,0.24153732,remoteForwarding
8426,7835,36697,110465,2.72494E-05,0.229628157,remoteForwarding
7317,6345,36486,105754,2.73964E-05,0.200473382,remoteForwarding
8356,7848,35113,107069,2.84791E-05,0.237980551,remoteForwarding
8367,7850,36379,110048,2.74622E-05,0.229786073,remoteForwarding
8336,7847,34527,105631,2.89635E-05,0.241446243,remoteForwarding
8427,7836,36727,110592,2.72283E-05,0.229467326,remoteForwarding
7735,6877,35082,103042,2.84965E-05,0.220442044,remoteForwarding
8357,7848,35137,107145,2.84607E-05,0.23785435,remoteForwarding
8366,7849,36380,110084,2.74619E-05,0.229758924,remoteForwarding
8337,7848,34541,105672,2.89504E-05,0.241366678,remoteForwarding
8427,7835,36726,110579,2.72284E-05,0.22947014,remoteForwarding
7973,7283,35752,106787,2.80044E-05,0.223290097,remoteForwarding
8358,7849,35155,107218,2.84448E-05,0.23775398,remoteForwarding
8366,7849,36383,110101,2.74606E-05,0.229743846,remoteForwarding
8337,7848,34555,105721,2.89396E-05,0.241290836,remoteForwarding
8428,7835,36731,110634,2.72251E-05,0.229459298,remoteForwarding
8015,7410,35520,107496,2.815E-05,0.225649828,remoteForwarding
8359,7850,35170,107266,2.84327E-05,0.237669194,remoteForwarding
8365,7849,36381,110105,2.74626E-05,0.229729951,remoteForwarding
8337,7849,34569,105779,2.8927E-05,0.241169871,remoteForwarding
8428,7836,36746,110698,2.72144E-05,0.229379944,remoteForwarding
8083,7519,35756,108508,2.79711E-05,0.226117258,remoteForwarding
8360,7850,35183,107311,2.84225E-05,0.237615967,remoteForwarding
8335,7849,34586,105800,2.88779E-05,0.240715825,remoteForwarding
8046,7544,35136,106215,2.84783E-05,0.229150263,remoteForwarding
8366,7851,36300,109897,2.75237E-05,0.230290667,remoteForwarding
8429,7838,36649,110448,2.7286E-05,0.230000657,remoteForwarding
189,224,100393,115934,1.06249E-05,0.002012083,remoteForwarding
8360,7850,35113,107134,2.84796E-05,0.23810304,remoteForwarding
148,195,46308,47914,2.3993E-05,0.003565362,remoteForwarding
162,206,55442,42184,1.8986E-05,0.003089022,remoteForwarding
8367,7849,36182,109589,2.76126E-05,0.231041879,remoteForwarding
